Optymalny wynik,Optymalna scieżka,Otrzymany wynik,Otrzymana scieżka,Czas wykonania,Blad bezwzgledny,Blad wzgledny (liczbowo),Blad wzgledny (procentowo)
22264,,22264,1-4-8-3-2-7-5-6-1,129400.000000,0.000000,0.000000,0.000000%
22264,,22264,1-4-8-3-2-7-5-6-1,131500.000000,0.000000,0.000000,0.000000%
\Dane\SYM60\GRAF9_60.txt, leastCost,false
28513,,28513,1-2-4-7-3-5-6-9-8-1,338600.000000,0.000000,0.000000,0.000000%
28513,,28513,1-2-4-7-3-5-6-9-8-1,335300.000000,0.000000,0.000000,0.000000%
28513,,28513,1-2-4-7-3-5-6-9-8-1,336300.000000,0.000000,0.000000,0.000000%
28513,,28513,1-2-4-7-3-5-6-9-8-1,336700.000000,0.000000,0.000000,0.000000%
28513,,28513,1-2-4-7-3-5-6-9-8-1,335000.000000,0.000000,0.000000,0.000000%
28513,,28513,1-2-4-7-3-5-6-9-8-1,332700.000000,0.000000,0.000000,0.000000%
28513,,28513,1-2-4-7-3-5-6-9-8-1,338000.000000,0.000000,0.000000,0.000000%
28513,,28513,1-2-4-7-3-5-6-9-8-1,335300.000000,0.000000,0.000000,0.000000%
28513,,28513,1-2-4-7-3-5-6-9-8-1,337200.000000,0.000000,0.000000,0.000000%
28513,,28513,1-2-4-7-3-5-6-9-8-1,334900.000000,0.000000,0.000000,0.000000%
\Dane\SYM60\GRAF10_60.txt, leastCost,false
39212,,39212,1-3-4-6-9-10-5-7-8-2-1,1513600.000000,0.000000,0.000000,0.000000%
39212,,39212,1-3-4-6-9-10-5-7-8-2-1,1516700.000000,0.000000,0.000000,0.000000%
39212,,39212,1-3-4-6-9-10-5-7-8-2-1,1511500.000000,0.000000,0.000000,0.000000%
39212,,39212,1-3-4-6-9-10-5-7-8-2-1,1511600.000000,0.000000,0.000000,0.000000%
39212,,39212,1-3-4-6-9-10-5-7-8-2-1,1514800.000000,0.000000,0.000000,0.000000%
39212,,39212,1-3-4-6-9-10-5-7-8-2-1,1511100.000000,0.000000,0.000000,0.000000%
39212,,39212,1-3-4-6-9-10-5-7-8-2-1,1513400.000000,0.000000,0.000000,0.000000%
39212,,39212,1-3-4-6-9-10-5-7-8-2-1,1512400.000000,0.000000,0.000000,0.000000%
39212,,39212,1-3-4-6-9-10-5-7-8-2-1,1518600.000000,0.000000,0.000000,0.000000%
39212,,39212,1-3-4-6-9-10-5-7-8-2-1,1510800.000000,0.000000,0.000000,0.000000%
\Dane\SYM60\GRAF11_60.txt, leastCost,false
32101,,32101,1-2-10-5-6-4-7-9-11-3-8-1,9868000.000000,0.000000,0.000000,0.000000%
32101,,32101,1-2-10-5-6-4-7-9-11-3-8-1,9865200.000000,0.000000,0.000000,0.000000%
32101,,32101,1-2-10-5-6-4-7-9-11-3-8-1,9861300.000000,0.000000,0.000000,0.000000%
32101,,32101,1-2-10-5-6-4-7-9-11-3-8-1,9893500.000000,0.000000,0.000000,0.000000%
32101,,32101,1-2-10-5-6-4-7-9-11-3-8-1,9725100.000000,0.000000,0.000000,0.000000%
32101,,32101,1-2-10-5-6-4-7-9-11-3-8-1,9647000.000000,0.000000,0.000000,0.000000%
32101,,32101,1-2-10-5-6-4-7-9-11-3-8-1,9818000.000000,0.000000,0.000000,0.000000%
32101,,32101,1-2-10-5-6-4-7-9-11-3-8-1,9688600.000000,0.000000,0.000000,0.000000%
32101,,32101,1-2-10-5-6-4-7-9-11-3-8-1,9649000.000000,0.000000,0.000000,0.000000%
32101,,32101,1-2-10-5-6-4-7-9-11-3-8-1,9650000.000000,0.000000,0.000000,0.000000%
\Dane\SYM60\GRAF12_60.txt, leastCost,false
26906,,26906,1-11-12-5-2-10-8-7-4-3-6-9-1,10262800.000000,0.000000,0.000000,0.000000%
26906,,26906,1-11-12-5-2-10-8-7-4-3-6-9-1,10288700.000000,0.000000,0.000000,0.000000%
26906,,26906,1-11-12-5-2-10-8-7-4-3-6-9-1,10262900.000000,0.000000,0.000000,0.000000%
26906,,26906,1-11-12-5-2-10-8-7-4-3-6-9-1,10339100.000000,0.000000,0.000000,0.000000%
26906,,26906,1-11-12-5-2-10-8-7-4-3-6-9-1,10289100.000000,0.000000,0.000000,0.000000%
26906,,26906,1-11-12-5-2-10-8-7-4-3-6-9-1,10303900.000000,0.000000,0.000000,0.000000%
26906,,26906,1-11-12-5-2-10-8-7-4-3-6-9-1,10282800.000000,0.000000,0.000000,0.000000%
26906,,26906,1-11-12-5-2-10-8-7-4-3-6-9-1,10279600.000000,0.000000,0.000000,0.000000%
26906,,26906,1-11-12-5-2-10-8-7-4-3-6-9-1,10300300.000000,0.000000,0.000000,0.000000%
26906,,26906,1-11-12-5-2-10-8-7-4-3-6-9-1,10336500.000000,0.000000,0.000000,0.000000%
\Dane\SYM100\GRAF8_100.txt, leastCost,false
12806,,12806,1-5-6-8-3-7-4-2-1,262500.000000,0.000000,0.000000,0.000000%
12806,,12806,1-5-6-8-3-7-4-2-1,261800.000000,0.000000,0.000000,0.000000%
12806,,12806,1-5-6-8-3-7-4-2-1,260100.000000,0.000000,0.000000,0.000000%
12806,,12806,1-5-6-8-3-7-4-2-1,260100.000000,0.000000,0.000000,0.000000%
12806,,12806,1-5-6-8-3-7-4-2-1,261100.000000,0.000000,0.000000,0.000000%
12806,,12806,1-5-6-8-3-7-4-2-1,261500.000000,0.000000,0.000000,0.000000%
12806,,12806,1-5-6-8-3-7-4-2-1,259600.000000,0.000000,0.000000,0.000000%
12806,,12806,1-5-6-8-3-7-4-2-1,263300.000000,0.000000,0.000000,0.000000%
12806,,12806,1-5-6-8-3-7-4-2-1,264600.000000,0.000000,0.000000,0.000000%
12806,,12806,1-5-6-8-3-7-4-2-1,261000.000000,0.000000,0.000000,0.000000%
\Dane\SYM100\GRAF9_100.txt, leastCost,false
7129,,7129,1-2-8-9-5-4-6-7-3-1,446500.000000,0.000000,0.000000,0.000000%
7129,,7129,1-2-8-9-5-4-6-7-3-1,447900.000000,0.000000,0.000000,0.000000%
7129,,7129,1-2-8-9-5-4-6-7-3-1,444200.000000,0.000000,0.000000,0.000000%
7129,,7129,1-2-8-9-5-4-6-7-3-1,446600.000000,0.000000,0.000000,0.000000%
7129,,7129,1-2-8-9-5-4-6-7-3-1,446900.000000,0.000000,0.000000,0.000000%
7129,,7129,1-2-8-9-5-4-6-7-3-1,448700.000000,0.000000,0.000000,0.000000%
7129,,7129,1-2-8-9-5-4-6-7-3-1,446400.000000,0.000000,0.000000,0.000000%
7129,,7129,1-2-8-9-5-4-6-7-3-1,448000.000000,0.000000,0.000000,0.000000%
7129,,7129,1-2-8-9-5-4-6-7-3-1,446800.000000,0.000000,0.000000,0.000000%
7129,,7129,1-2-8-9-5-4-6-7-3-1,446600.000000,0.000000,0.000000,0.000000%
\Dane\SYM100\GRAF10_100.txt, leastCost,false
16436,,16436,1-10-6-8-7-4-2-5-9-3-1,3288300.000000,0.000000,0.000000,0.000000%
16436,,16436,1-10-6-8-7-4-2-5-9-3-1,3303500.000000,0.000000,0.000000,0.000000%
16436,,16436,1-10-6-8-7-4-2-5-9-3-1,3307700.000000,0.000000,0.000000,0.000000%
16436,,16436,1-10-6-8-7-4-2-5-9-3-1,3324500.000000,0.000000,0.000000,0.000000%
16436,,16436,1-10-6-8-7-4-2-5-9-3-1,3300400.000000,0.000000,0.000000,0.000000%
16436,,16436,1-10-6-8-7-4-2-5-9-3-1,3303800.000000,0.000000,0.000000,0.000000%
16436,,16436,1-10-6-8-7-4-2-5-9-3-1,3298700.000000,0.000000,0.000000,0.000000%
16436,,16436,1-10-6-8-7-4-2-5-9-3-1,3300400.000000,0.000000,0.000000,0.000000%
16436,,16436,1-10-6-8-7-4-2-5-9-3-1,3298300.000000,0.000000,0.000000,0.000000%
16436,,16436,1-10-6-8-7-4-2-5-9-3-1,3296400.000000,0.000000,0.000000,0.000000%
\Dane\SYM100\GRAF11_100.txt, leastCost,false
15619,,15619,1-2-6-3-7-11-4-10-8-9-5-1,11332300.000000,0.000000,0.000000,0.000000%
15619,,15619,1-2-6-3-7-11-4-10-8-9-5-1,11380400.000000,0.000000,0.000000,0.000000%
15619,,15619,1-2-6-3-7-11-4-10-8-9-5-1,11357600.000000,0.000000,0.000000,0.000000%
15619,,15619,1-2-6-3-7-11-4-10-8-9-5-1,11388900.000000,0.000000,0.000000,0.000000%
15619,,15619,1-2-6-3-7-11-4-10-8-9-5-1,11354600.000000,0.000000,0.000000,0.000000%
15619,,15619,1-2-6-3-7-11-4-10-8-9-5-1,11360200.000000,0.000000,0.000000,0.000000%
15619,,15619,1-2-6-3-7-11-4-10-8-9-5-1,11349800.000000,0.000000,0.000000,0.000000%
15619,,15619,1-2-6-3-7-11-4-10-8-9-5-1,11196900.000000,0.000000,0.000000,0.000000%
15619,,15619,1-2-6-3-7-11-4-10-8-9-5-1,11169200.000000,0.000000,0.000000,0.000000%
15619,,15619,1-2-6-3-7-11-4-10-8-9-5-1,11150700.000000,0.000000,0.000000,0.000000%
\Dane\SYM100\GRAF12_100.txt, leastCost,false
17016,,17016,1-8-11-10-12-5-7-6-9-3-2-4-1,16601800.000000,0.000000,0.000000,0.000000%
17016,,17016,1-8-11-10-12-5-7-6-9-3-2-4-1,16637300.000000,0.000000,0.000000,0.000000%
17016,,17016,1-8-11-10-12-5-7-6-9-3-2-4-1,16611200.000000,0.000000,0.000000,0.000000%
17016,,17016,1-8-11-10-12-5-7-6-9-3-2-4-1,16652600.000000,0.000000,0.000000,0.000000%
17016,,17016,1-8-11-10-12-5-7-6-9-3-2-4-1,16644600.000000,0.000000,0.000000,0.000000%
17016,,17016,1-8-11-10-12-5-7-6-9-3-2-4-1,16584800.000000,0.000000,0.000000,0.000000%
17016,,17016,1-8-11-10-12-5-7-6-9-3-2-4-1,16606900.000000,0.000000,0.000000,0.000000%
17016,,17016,1-8-11-10-12-5-7-6-9-3-2-4-1,16642500.000000,0.000000,0.000000,0.000000%
17016,,17016,1-8-11-10-12-5-7-6-9-3-2-4-1,16601800.000000,0.000000,0.000000,0.000000%
17016,,17016,1-8-11-10-12-5-7-6-9-3-2-4-1,16701300.000000,0.000000,0.000000,0.000000%
\Dane\ASYM30\GRAF8_30.txt, leastCost,false
28719,,28719,1-6-8-2-3-5-4-7-1,268700.000000,0.000000,0.000000,0.000000%
28719,,28719,1-6-8-2-3-5-4-7-1,268800.000000,0.000000,0.000000,0.000000%
28719,,28719,1-6-8-2-3-5-4-7-1,269700.000000,0.000000,0.000000,0.000000%
28719,,28719,1-6-8-2-3-5-4-7-1,267800.000000,0.000000,0.000000,0.000000%
28719,,28719,1-6-8-2-3-5-4-7-1,266700.000000,0.000000,0.000000,0.000000%
28719,,28719,1-6-8-2-3-5-4-7-1,267000.000000,0.000000,0.000000,0.000000%
28719,,28719,1-6-8-2-3-5-4-7-1,266300.000000,0.000000,0.000000,0.000000%
28719,,28719,1-6-8-2-3-5-4-7-1,267500.000000,0.000000,0.000000,0.000000%
28719,,28719,1-6-8-2-3-5-4-7-1,267200.000000,0.000000,0.000000,0.000000%
28719,,28719,1-6-8-2-3-5-4-7-1,266000.000000,0.000000,0.000000,0.000000%
\Dane\ASYM30\GRAF9_30.txt, leastCost,false
26942,,26942,1-2-9-7-4-6-5-8-3-1,147600.000000,0.000000,0.000000,0.000000%
26942,,26942,1-2-9-7-4-6-5-8-3-1,146500.000000,0.000000,0.000000,0.000000%
26942,,26942,1-2-9-7-4-6-5-8-3-1,147000.000000,0.000000,0.000000,0.000000%
26942,,26942,1-2-9-7-4-6-5-8-3-1,148600.000000,0.000000,0.000000,0.000000%
26942,,26942,1-2-9-7-4-6-5-8-3-1,148000.000000,0.000000,0.000000,0.000000%
26942,,26942,1-2-9-7-4-6-5-8-3-1,150000.000000,0.000000,0.000000,0.000000%
26942,,26942,1-2-9-7-4-6-5-8-3-1,148900.000000,0.000000,0.000000,0.000000%
26942,,26942,1-2-9-7-4-6-5-8-3-1,150300.000000,0.000000,0.000000,0.000000%
26942,,26942,1-2-9-7-4-6-5-8-3-1,147000.000000,0.000000,0.000000,0.000000%
26942,,26942,1-2-9-7-4-6-5-8-3-1,146300.000000,0.000000,0.000000,0.000000%
\Dane\ASYM30\GRAF10_30.txt, leastCost,false
29310,,29310,1-8-2-9-3-5-4-7-6-10-1,1320700.000000,0.000000,0.000000,0.000000%
29310,,29310,1-8-2-9-3-5-4-7-6-10-1,1319900.000000,0.000000,0.000000,0.000000%
29310,,29310,1-8-2-9-3-5-4-7-6-10-1,1321600.000000,0.000000,0.000000,0.000000%
29310,,29310,1-8-2-9-3-5-4-7-6-10-1,1319500.000000,0.000000,0.000000,0.000000%
29310,,29310,1-8-2-9-3-5-4-7-6-10-1,1320700.000000,0.000000,0.000000,0.000000%
29310,,29310,1-8-2-9-3-5-4-7-6-10-1,1320200.000000,0.000000,0.000000,0.000000%
29310,,29310,1-8-2-9-3-5-4-7-6-10-1,1321100.000000,0.000000,0.000000,0.000000%
29310,,29310,1-8-2-9-3-5-4-7-6-10-1,1319000.000000,0.000000,0.000000,0.000000%
29310,,29310,1-8-2-9-3-5-4-7-6-10-1,1326900.000000,0.000000,0.000000,0.000000%
29310,,29310,1-8-2-9-3-5-4-7-6-10-1,1319500.000000,0.000000,0.000000,0.000000%
\Dane\ASYM30\GRAF11_30.txt, leastCost,false
39594,,39594,1-5-7-3-10-6-11-2-4-8-9-1,9727400.000000,0.000000,0.000000,0.000000%
39594,,39594,1-5-7-3-10-6-11-2-4-8-9-1,9746600.000000,0.000000,0.000000,0.000000%
39594,,39594,1-5-7-3-10-6-11-2-4-8-9-1,9776500.000000,0.000000,0.000000,0.000000%
39594,,39594,1-5-7-3-10-6-11-2-4-8-9-1,9752600.000000,0.000000,0.000000,0.000000%
