Optymalny wynik,Optymalna scieżka,Otrzymany wynik,Otrzymana scieżka,Czas wykonania,Blad bezwzgledny,Blad wzgledny (liczbowo),Blad wzgledny (procentowo)
\Dane\SYM100\GRAF8_100.txt, nearest-neighbour,false
12806,,15230,1-7-4-2-8-3-6-5-1,31700.000000,2424.000000,0.189286,18.928627%
12806,,15230,1-7-4-2-8-3-6-5-1,31000.000000,2424.000000,0.189286,18.928627%
12806,,15230,1-7-4-2-8-3-6-5-1,33600.000000,2424.000000,0.189286,18.928627%
12806,,15230,1-7-4-2-8-3-6-5-1,30600.000000,2424.000000,0.189286,18.928627%
12806,,15230,1-7-4-2-8-3-6-5-1,30500.000000,2424.000000,0.189286,18.928627%
12806,,15230,1-7-4-2-8-3-6-5-1,32000.000000,2424.000000,0.189286,18.928627%
12806,,15230,1-7-4-2-8-3-6-5-1,30900.000000,2424.000000,0.189286,18.928627%
12806,,15230,1-7-4-2-8-3-6-5-1,31300.000000,2424.000000,0.189286,18.928627%
12806,,15230,1-7-4-2-8-3-6-5-1,30800.000000,2424.000000,0.189286,18.928627%
12806,,15230,1-7-4-2-8-3-6-5-1,30700.000000,2424.000000,0.189286,18.928627%
\Dane\SYM100\GRAF9_100.txt, nearest-neighbour,false
7129,,9417,5-6-7-3-1-2-8-9-4-5,47200.000000,2288.000000,0.320943,32.094263%
7129,,9417,5-6-7-3-1-2-8-9-4-5,45800.000000,2288.000000,0.320943,32.094263%
7129,,9417,5-6-7-3-1-2-8-9-4-5,45500.000000,2288.000000,0.320943,32.094263%
7129,,9417,5-6-7-3-1-2-8-9-4-5,45300.000000,2288.000000,0.320943,32.094263%
7129,,9417,5-6-7-3-1-2-8-9-4-5,45700.000000,2288.000000,0.320943,32.094263%
7129,,9417,5-6-7-3-1-2-8-9-4-5,45200.000000,2288.000000,0.320943,32.094263%
7129,,9417,5-6-7-3-1-2-8-9-4-5,45600.000000,2288.000000,0.320943,32.094263%
7129,,9417,5-6-7-3-1-2-8-9-4-5,45400.000000,2288.000000,0.320943,32.094263%
7129,,9417,5-6-7-3-1-2-8-9-4-5,45500.000000,2288.000000,0.320943,32.094263%
7129,,9417,5-6-7-3-1-2-8-9-4-5,45600.000000,2288.000000,0.320943,32.094263%
\Dane\SYM100\GRAF10_100.txt, nearest-neighbour,false
16436,,18569,3-5-2-4-7-6-10-1-8-9-3,70600.000000,2133.000000,0.129776,12.977610%
16436,,18569,3-5-2-4-7-6-10-1-8-9-3,65400.000000,2133.000000,0.129776,12.977610%
16436,,18569,3-5-2-4-7-6-10-1-8-9-3,68400.000000,2133.000000,0.129776,12.977610%
16436,,18569,3-5-2-4-7-6-10-1-8-9-3,65000.000000,2133.000000,0.129776,12.977610%
16436,,18569,3-5-2-4-7-6-10-1-8-9-3,65000.000000,2133.000000,0.129776,12.977610%
16436,,18569,3-5-2-4-7-6-10-1-8-9-3,65300.000000,2133.000000,0.129776,12.977610%
16436,,18569,3-5-2-4-7-6-10-1-8-9-3,65300.000000,2133.000000,0.129776,12.977610%
16436,,18569,3-5-2-4-7-6-10-1-8-9-3,67600.000000,2133.000000,0.129776,12.977610%
16436,,18569,3-5-2-4-7-6-10-1-8-9-3,65400.000000,2133.000000,0.129776,12.977610%
16436,,18569,3-5-2-4-7-6-10-1-8-9-3,65100.000000,2133.000000,0.129776,12.977610%
\Dane\SYM100\GRAF11_100.txt, nearest-neighbour,false
15619,,19573,3-6-1-2-11-7-8-9-5-4-10-3,94600.000000,3954.000000,0.253153,25.315321%
15619,,19573,3-6-1-2-11-7-8-9-5-4-10-3,90500.000000,3954.000000,0.253153,25.315321%
15619,,19573,3-6-1-2-11-7-8-9-5-4-10-3,90800.000000,3954.000000,0.253153,25.315321%
15619,,19573,3-6-1-2-11-7-8-9-5-4-10-3,92800.000000,3954.000000,0.253153,25.315321%
15619,,19573,3-6-1-2-11-7-8-9-5-4-10-3,93300.000000,3954.000000,0.253153,25.315321%
15619,,19573,3-6-1-2-11-7-8-9-5-4-10-3,90200.000000,3954.000000,0.253153,25.315321%
15619,,19573,3-6-1-2-11-7-8-9-5-4-10-3,90500.000000,3954.000000,0.253153,25.315321%
15619,,19573,3-6-1-2-11-7-8-9-5-4-10-3,92800.000000,3954.000000,0.253153,25.315321%
15619,,19573,3-6-1-2-11-7-8-9-5-4-10-3,90400.000000,3954.000000,0.253153,25.315321%
15619,,19573,3-6-1-2-11-7-8-9-5-4-10-3,90300.000000,3954.000000,0.253153,25.315321%
\Dane\SYM100\GRAF12_100.txt, nearest-neighbour,false
17016,,17710,12-10-11-8-6-9-3-2-4-1-5-7-12,126400.000000,694.000000,0.040785,4.078514%
17016,,17710,12-10-11-8-6-9-3-2-4-1-5-7-12,124600.000000,694.000000,0.040785,4.078514%
17016,,17710,12-10-11-8-6-9-3-2-4-1-5-7-12,124200.000000,694.000000,0.040785,4.078514%
17016,,17710,12-10-11-8-6-9-3-2-4-1-5-7-12,121400.000000,694.000000,0.040785,4.078514%
17016,,17710,12-10-11-8-6-9-3-2-4-1-5-7-12,121200.000000,694.000000,0.040785,4.078514%
17016,,17710,12-10-11-8-6-9-3-2-4-1-5-7-12,121300.000000,694.000000,0.040785,4.078514%
17016,,17710,12-10-11-8-6-9-3-2-4-1-5-7-12,119700.000000,694.000000,0.040785,4.078514%
17016,,17710,12-10-11-8-6-9-3-2-4-1-5-7-12,118500.000000,694.000000,0.040785,4.078514%
17016,,17710,12-10-11-8-6-9-3-2-4-1-5-7-12,121200.000000,694.000000,0.040785,4.078514%
17016,,17710,12-10-11-8-6-9-3-2-4-1-5-7-12,121300.000000,694.000000,0.040785,4.078514%
\Dane\ASYM30\GRAF8_30.txt, nearest-neighbour,false
28719,,38267,1-6-8-2-3-7-4-5-1,97900.000000,9548.000000,0.332463,33.246283%
28719,,38267,1-6-8-2-3-7-4-5-1,96600.000000,9548.000000,0.332463,33.246283%
28719,,38267,1-6-8-2-3-7-4-5-1,99500.000000,9548.000000,0.332463,33.246283%
28719,,38267,1-6-8-2-3-7-4-5-1,99500.000000,9548.000000,0.332463,33.246283%
28719,,38267,1-6-8-2-3-7-4-5-1,96500.000000,9548.000000,0.332463,33.246283%
28719,,38267,1-6-8-2-3-7-4-5-1,96900.000000,9548.000000,0.332463,33.246283%
28719,,38267,1-6-8-2-3-7-4-5-1,99200.000000,9548.000000,0.332463,33.246283%
28719,,38267,1-6-8-2-3-7-4-5-1,96500.000000,9548.000000,0.332463,33.246283%
28719,,38267,1-6-8-2-3-7-4-5-1,96300.000000,9548.000000,0.332463,33.246283%
28719,,38267,1-6-8-2-3-7-4-5-1,98800.000000,9548.000000,0.332463,33.246283%
\Dane\ASYM30\GRAF9_30.txt, nearest-neighbour,false
26942,,-2147460166,1-2-8-9-7-4-6-5-5-1,173400.000000,2147480188.000000,79707.526835,7970752.683542%
26942,,-2147460166,1-2-8-9-7-4-6-5-5-1,171700.000000,2147480188.000000,79707.526835,7970752.683542%
26942,,-2147460166,1-2-8-9-7-4-6-5-5-1,171200.000000,2147480188.000000,79707.526835,7970752.683542%
26942,,-2147460166,1-2-8-9-7-4-6-5-5-1,171300.000000,2147480188.000000,79707.526835,7970752.683542%
26942,,-2147460166,1-2-8-9-7-4-6-5-5-1,171800.000000,2147480188.000000,79707.526835,7970752.683542%
26942,,-2147460166,1-2-8-9-7-4-6-5-5-1,171600.000000,2147480188.000000,79707.526835,7970752.683542%
26942,,-2147460166,1-2-8-9-7-4-6-5-5-1,174800.000000,2147480188.000000,79707.526835,7970752.683542%
26942,,-2147460166,1-2-8-9-7-4-6-5-5-1,171200.000000,2147480188.000000,79707.526835,7970752.683542%
26942,,-2147460166,1-2-8-9-7-4-6-5-5-1,171200.000000,2147480188.000000,79707.526835,7970752.683542%
26942,,-2147460166,1-2-8-9-7-4-6-5-5-1,171100.000000,2147480188.000000,79707.526835,7970752.683542%
\Dane\ASYM30\GRAF10_30.txt, nearest-neighbour,false
29310,,2147483647,343400.000000,2147454337.000000,73266.951109,7326695.110884%
29310,,2147483647,343000.000000,2147454337.000000,73266.951109,7326695.110884%
29310,,2147483647,341800.000000,2147454337.000000,73266.951109,7326695.110884%
29310,,2147483647,341400.000000,2147454337.000000,73266.951109,7326695.110884%
29310,,2147483647,340700.000000,2147454337.000000,73266.951109,7326695.110884%
