Optymalny wynik,Otrzymany wynik,Czas wykonania,Blad wzgledny (procentowo)
\Dane\SYM100\GRAF8_100.txt
 12806,15032,0.500000,17.382477%
\Dane\SYM100\GRAF9_100.txt
 7129,7129,0.000001,0.000000%
\Dane\SYM100\GRAF10_100.txt
 16436,16436,0.001325,0.000000%
\Dane\SYM100\GRAF11_100.txt
 15619,16161,0.500001,3.470133%
\Dane\SYM100\GRAF12_100.txt
 17016,17710,0.500001,4.078514%
\Dane\ASYM100\GRAF8_100.txt
 18843,18843,0.000053,0.000000%
\Dane\ASYM100\GRAF9_100.txt
 17589,17589,0.000001,0.000000%
\Dane\ASYM100\GRAF10_100.txt
 14841,14841,0.000766,0.000000%
\Dane\ASYM100\GRAF11_100.txt
 13657,13061,0.500000,4.364062%
