Optymalny wynik,Otrzymany wynik,Czas wykonania,Blad wzgledny (procentowo)
\Dane\SYM100\GRAF8_100.txt
 12806,12806,0.002307,0.000000%
\Dane\SYM100\GRAF9_100.txt
 7129,46177,0.013258,547.734605%
\Dane\SYM100\GRAF10_100.txt
 16436,45044,0.013583,174.056948%
\Dane\SYM100\GRAF11_100.txt
 15619,61409,0.013902,293.168577%
\Dane\SYM100\GRAF12_100.txt
 17016,74629,0.014304,338.581335%
\Dane\ASYM100\GRAF8_100.txt
 18843,18843,0.000604,0.000000%
\Dane\ASYM100\GRAF9_100.txt
 17589,34231,0.013183,94.615953%
\Dane\ASYM100\GRAF10_100.txt
 14841,14841,0.006867,0.000000%
\Dane\ASYM100\GRAF11_100.txt
 13657,69128,0.013907,406.172659%
